date,askclose
2020-11-22 22:00:00,1.18567
2020-11-23 22:00:00,1.18413
2020-11-24 22:00:00,1.18951
2020-11-25 22:00:00,1.192
2020-11-26 22:00:00,1.19148
2020-11-27 22:00:00,1.19648
2020-11-29 22:00:00,1.19637
2020-11-30 22:00:00,1.193
2020-12-01 22:00:00,1.20745
2020-12-02 22:00:00,1.21175
2020-12-03 22:00:00,1.21484
2020-12-04 22:00:00,1.21239
2020-12-06 22:00:00,1.21353
2020-12-07 22:00:00,1.21124
2020-12-08 22:00:00,1.21062
2020-12-09 22:00:00,1.20848
2020-12-10 22:00:00,1.21412
2020-12-11 22:00:00,1.21168
2020-12-13 22:00:00,1.21417
2020-12-14 22:00:00,1.21442
2020-12-15 22:00:00,1.21525
2020-12-16 22:00:00,1.22021
2020-12-17 22:00:00,1.2271
2020-12-18 22:00:00,1.22605
2020-12-20 22:00:00,1.22272
2020-12-21 22:00:00,1.22476
2020-12-22 22:00:00,1.21658
2020-12-23 22:00:00,1.21917
2020-12-24 22:00:00,1.21838
2020-12-28 22:00:00,1.22186
2020-12-29 22:00:00,1.22525
2020-12-30 22:00:00,1.23015
2020-12-31 22:00:00,1.22166
2021-01-03 22:00:00,1.22413
2021-01-04 22:00:00,1.22514
2021-01-05 22:00:00,1.22991
2021-01-06 22:00:00,1.23298
2021-01-07 22:00:00,1.22739
2021-01-08 22:00:00,1.22264
2021-01-10 22:00:00,1.22251
2021-01-11 22:00:00,1.21528
2021-01-12 22:00:00,1.22091
2021-01-13 22:00:00,1.21583
2021-01-14 22:00:00,1.2159
2021-01-15 22:00:00,1.20758
2021-01-17 22:00:00,1.20871
2021-01-18 22:00:00,1.20801
2021-01-19 22:00:00,1.21291
2021-01-20 22:00:00,1.21079
2021-01-21 22:00:00,1.21676
2021-01-22 22:00:00,1.21722
2021-01-24 22:00:00,1.21763
2021-01-25 22:00:00,1.21419
2021-01-26 22:00:00,1.21603
2021-01-27 22:00:00,1.21129
2021-01-28 22:00:00,1.21248
2021-01-29 22:00:00,1.21417
2021-01-31 22:00:00,1.21342
2021-02-01 22:00:00,1.20616
2021-02-02 22:00:00,1.20444
2021-02-03 22:00:00,1.20363
2021-02-04 22:00:00,1.19653
2021-02-05 22:00:00,1.205
2021-02-07 22:00:00,1.20401
2021-02-08 22:00:00,1.20524
2021-02-09 22:00:00,1.21208
2021-02-10 22:00:00,1.21197
2021-02-11 22:00:00,1.21319
2021-02-12 22:00:00,1.21205
2021-02-14 22:00:00,1.21262
2021-02-15 22:00:00,1.21317
2021-02-16 22:00:00,1.21087
2021-02-17 22:00:00,1.20415
2021-02-18 22:00:00,1.20936
2021-02-19 22:00:00,1.21215
2021-02-21 22:00:00,1.21178
2021-02-22 22:00:00,1.2158
2021-02-23 22:00:00,1.21502
2021-02-24 22:00:00,1.21706
2021-02-25 22:00:00,1.21759
2021-02-26 22:00:00,1.2075
2021-02-28 22:00:00,1.20726
2021-03-01 22:00:00,1.20499
2021-03-02 22:00:00,1.20935
